Source,Target,Weight,Type
ORCID:0000-0001-7162-4898,ORCID:0000-0003-3753-6581,1,undirected
ORCID:0000-0001-7162-760X,ORCID:0000-0003-3893-7475,1,undirected
ORCID:0000-0001-7166-5315,ORCID:0000-0001-8814-6415,1,undirected
ORCID:0000-0001-7166-5315,ORCID:0000-0002-4630-2464,2,undirected
ORCID:0000-0001-7166-5315,ORCID:0000-0002-5493-877X,1,undirected
ORCID:0000-0001-7166-5315,ORCID:0000-0002-7988-638X,1,undirected
ORCID:0000-0001-7166-5315,ORCID:0000-0002-8062-7123,1,undirected
ORCID:0000-0001-7166-5315,ORCID:0000-0003-2090-3103,1,undirected
ORCID:0000-0001-7166-5315,ORCID:0000-0003-2406-3164,1,undirected
ORCID:0000-0001-7166-5315,ORCID:0000-0003-2609-7763,1,undirected
ORCID:0000-0001-7170-111X,ORCID:0000-0002-6962-9726,1,undirected
ORCID:0000-0001-7177-4714,ORCID:0000-0003-4006-7923,1,undirected
ORCID:0000-0001-7179-3878,ORCID:0000-0002-2851-7058,1,undirected
ORCID:0000-0001-7191-2355,ORCID:0000-0003-3408-7020,1,undirected
ORCID:0000-0001-7196-1923,ORCID:0000-0002-4722-9430,1,undirected
ORCID:0000-0001-7196-1923,ORCID:0000-0002-7537-9057,1,undirected
ORCID:0000-0001-7196-1923,ORCID:0000-0002-7979-3175,1,undirected
ORCID:0000-0001-7196-1923,ORCID:0009-0006-2627-9670,1,undirected
ORCID:0000-0001-7199-1102,ORCID:0000-0002-7276-8372,1,undirected
ORCID:0000-0001-7199-1102,ORCID:0000-0002-8481-3767,2,undirected
ORCID:0000-0001-7199-3757,ORCID:0000-0001-8535-9597,1,undirected
ORCID:0000-0001-7199-3757,ORCID:0000-0001-8676-6776,1,undirected
ORCID:0000-0001-7199-3757,ORCID:0000-0002-8979-9511,1,undirected
ORCID:0000-0001-7199-3757,ORCID:0000-0003-0004-2713,1,undirected
ORCID:0000-0001-7199-8662,ORCID:0000-0001-7528-0711,1,undirected
ORCID:0000-0001-7199-8662,ORCID:0000-0002-0461-6318,1,undirected
ORCID:0000-0001-7200-6899,ORCID:0000-0002-3492-7483,1,undirected
ORCID:0000-0001-7205-6319,ORCID:0000-0001-7212-5185,1,undirected
ORCID:0000-0001-7205-6319,ORCID:0000-0002-5414-7003,1,undirected
ORCID:0000-0001-7206-946X,ORCID:0000-0003-1296-538X,1,undirected
ORCID:0000-0001-7208-1936,ORCID:0000-0002-4867-6531,1,undirected
ORCID:0000-0001-7208-1936,ORCID:0000-0002-6591-6525,1,undirected
ORCID:0000-0001-7209-3048,ORCID:0000-0002-8065-2222,1,undirected
ORCID:0000-0001-7209-3048,ORCID:0000-0003-3585-5511,1,undirected
ORCID:0000-0001-7212-5185,ORCID:0000-0002-5414-7003,1,undirected
ORCID:0000-0001-7218-429X,ORCID:0000-0002-1163-4557,1,undirected
ORCID:0000-0001-7218-429X,ORCID:0000-0002-4471-0077,1,undirected
ORCID:0000-0001-7218-429X,ORCID:0000-0002-5898-7528,1,undirected
ORCID:0000-0001-7218-429X,ORCID:0000-0002-9541-1480,1,undirected
ORCID:0000-0001-7218-429X,ORCID:0000-0003-0561-5138,1,undirected
ORCID:0000-0001-7218-429X,ORCID:0000-0003-1203-3742,1,undirected
ORCID:0000-0001-7218-429X,ORCID:0000-0003-2446-1912,1,undirected
ORCID:0000-0001-7218-429X,ORCID:0000-0003-3467-5607,1,undirected
ORCID:0000-0001-7226-0635,ORCID:0000-0001-7325-8932,2,undirected
ORCID:0000-0001-7226-0635,ORCID:0000-0002-1317-6633,1,undirected
ORCID:0000-0001-7226-0635,ORCID:0000-0003-0488-4133,1,undirected
ORCID:0000-0001-7226-0635,ORCID:0000-0003-2241-6202,2,undirected
ORCID:0000-0001-7226-0635,ORCID:0009-0003-5633-1220,1,undirected
ORCID:0000-0001-7228-6798,ORCID:0000-0002-4933-9369,1,undirected
ORCID:0000-0001-7228-6798,ORCID:0000-0003-0760-5662,1,undirected
ORCID:0000-0001-7231-2861,ORCID:0000-0002-1313-3836,1,undirected
ORCID:0000-0001-7231-2861,ORCID:0000-0002-7181-4795,1,undirected
ORCID:0000-0001-7232-0861,ORCID:0000-0002-2000-2914,1,undirected
ORCID:0000-0001-7232-0861,ORCID:0000-0002-5180-0062,1,undirected
ORCID:0000-0001-7232-0861,ORCID:0000-0003-1844-4518,1,undirected
ORCID:0000-0001-7233-9685,ORCID:0000-0002-9647-7449,1,undirected
ORCID:0000-0001-7235-6098,ORCID:0000-0002-0469-1342,1,undirected
ORCID:0000-0001-7235-6098,ORCID:0000-0002-7072-6347,1,undirected
ORCID:0000-0001-7235-6098,ORCID:0000-0003-1423-6439,1,undirected
ORCID:0000-0001-7235-6098,ORCID:0000-0003-1626-8362,1,undirected
ORCID:0000-0001-7235-6098,ORCID:0000-0003-3881-7326,1,undirected
ORCID:0000-0001-7235-6098,ORCID:0000-0003-4671-3762,1,undirected
ORCID:0000-0001-7240-8724,ORCID:0000-0001-9053-9517,1,undirected
ORCID:0000-0001-7240-8724,ORCID:0000-0002-2750-8029,1,undirected
ORCID:0000-0001-7240-8724,ORCID:0000-0002-6083-8433,1,undirected
ORCID:0000-0001-7240-8724,ORCID:0000-0002-7207-0716,1,undirected
ORCID:0000-0001-7240-8724,ORCID:0000-0002-8671-2302,1,undirected
ORCID:0000-0001-7240-8724,ORCID:0009-0008-8104-3382,1,undirected
ORCID:0000-0001-7246-5200,ORCID:0000-0002-7878-0399,1,undirected
ORCID:0000-0001-7246-5200,ORCID:0000-0003-1615-2095,1,undirected
ORCID:0000-0001-7254-1429,ORCID:0000-0001-9774-4652,1,undirected
ORCID:0000-0001-7254-1429,ORCID:0000-0002-1158-8335,1,undirected
ORCID:0000-0001-7254-1429,ORCID:0000-0002-2577-3005,1,undirected
ORCID:0000-0001-7254-1429,ORCID:0000-0002-3835-5582,1,undirected
ORCID:0000-0001-7254-1429,ORCID:0000-0003-1992-9381,1,undirected
ORCID:0000-0001-7255-4537,ORCID:0000-0002-2021-2495,1,undirected
ORCID:0000-0001-7256-8023,ORCID:0000-0002-6082-4621,3,undirected
ORCID:0000-0001-7256-8023,ORCID:0000-0003-4968-6499,2,undirected
ORCID:0000-0001-7262-7118,ORCID:0000-0003-0708-8896,1,undirected
ORCID:0000-0001-7262-7118,ORCID:0000-0003-3923-4667,1,undirected
ORCID:0000-0001-7263-4254,ORCID:0000-0001-8031-8075,1,undirected
ORCID:0000-0001-7263-4254,ORCID:0000-0003-0335-1343,1,undirected
ORCID:0000-0001-7271-8335,ORCID:0000-0003-4623-9693,1,undirected
ORCID:0000-0001-7271-8335,ORCID:0009-0005-7436-176X,1,undirected
ORCID:0000-0001-7279-1006,ORCID:0000-0002-9939-952X,1,undirected
ORCID:0000-0001-7279-1006,ORCID:0000-0003-4974-9031,1,undirected
ORCID:0000-0001-7283-2322,ORCID:0000-0002-0743-0674,1,undirected
ORCID:0000-0001-7287-8507,ORCID:0000-0003-1011-9155,1,undirected
ORCID:0000-0001-7287-8507,ORCID:0000-0003-4423-416X,1,undirected
ORCID:0000-0001-7303-1308,ORCID:0000-0003-2944-4791,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0001-7374-0059,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0001-8280-8887,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0001-8837-7520,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0001-8951-1074,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0001-9535-2866,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0001-9754-4503,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-1097-6723,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-3172-1340,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-3600-2134,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-4769-6311,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-4777-1596,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-6469-2419,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-7166-5195,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-8098-8666,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-8183-5565,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-9057-5937,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-9078-6697,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0002-9354-1740,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-0067-0154,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-0335-1175,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-1686-1414,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-2071-8530,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-3240-9524,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-3531-1119,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-3603-1733,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-3637-1447,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-4145-7042,1,undirected
ORCID:0000-0001-7306-3510,ORCID:0000-0003-4692-3516,1,undirected
ORCID:0000-0001-7308-8937,ORCID:0000-0001-8226-5384,1,undirected
ORCID:0000-0001-7308-8937,ORCID:0000-0001-8368-7589,1,undirected
ORCID:0000-0001-7308-8937,ORCID:0000-0002-1244-4923,2,undirected
ORCID:0000-0001-7308-8937,ORCID:0000-0002-3839-0425,1,undirected
ORCID:0000-0001-7310-4239,ORCID:0000-0002-8786-9184,1,undirected
ORCID:0000-0001-7312-5232,ORCID:0000-0002-7826-9363,1,undirected
ORCID:0000-0001-7316-2850,ORCID:0000-0001-8248-0017,1,undirected
ORCID:0000-0001-7316-6835,ORCID:0000-0001-8220-5242,1,undirected
ORCID:0000-0001-7316-6835,ORCID:0000-0001-9928-6587,1,undirected
ORCID:0000-0001-7316-6835,ORCID:0000-0002-4173-9982,1,undirected
ORCID:0000-0001-7316-6835,ORCID:0000-0002-4594-7914,1,undirected
ORCID:0000-0001-7316-6835,ORCID:0000-0002-4908-2321,1,undirected
ORCID:0000-0001-7316-6835,ORCID:0000-0002-5576-9736,1,undirected
ORCID:0000-0001-7319-8191,ORCID:0000-0001-8486-9309,1,undirected
ORCID:0000-0001-7319-8191,ORCID:0000-0002-3107-3021,2,undirected
ORCID:0000-0001-7319-8191,ORCID:0000-0002-6704-0918,1,undirected
ORCID:0000-0001-7320-490X,ORCID:0000-0002-1773-169X,1,undirected
ORCID:0000-0001-7320-490X,ORCID:0000-0002-4473-1337,2,undirected
ORCID:0000-0001-7320-490X,ORCID:0000-0003-0352-3467,2,undirected
ORCID:0000-0001-7320-490X,ORCID:0000-0003-3262-7759,2,undirected
ORCID:0000-0001-7320-490X,ORCID:0000-0003-4292-7034,1,undirected
ORCID:0000-0001-7321-2360,ORCID:0000-0001-9520-5727,1,undirected
ORCID:0000-0001-7321-2360,ORCID:0000-0001-9628-7496,1,undirected
ORCID:0000-0001-7321-2360,ORCID:0000-0002-0449-4437,1,undirected
ORCID:0000-0001-7321-2360,ORCID:0000-0002-3666-1404,1,undirected
ORCID:0000-0001-7321-2360,ORCID:0000-0002-9702-8696,1,undirected
ORCID:0000-0001-7325-8932,ORCID:0000-0003-0488-4133,1,undirected
ORCID:0000-0001-7326-8110,ORCID:0000-0002-2260-2761,1,undirected
ORCID:0000-0001-7326-8110,ORCID:0000-0002-3099-9164,1,undirected
ORCID:0000-0001-7326-8110,ORCID:0000-0002-4806-4017,1,undirected
ORCID:0000-0001-7328-4102,ORCID:0000-0002-1821-3333,1,undirected
ORCID:0000-0001-7328-4102,ORCID:0000-0002-2401-8358,1,undirected
ORCID:0000-0001-7328-4102,ORCID:0000-0002-8341-9581,1,undirected
ORCID:0000-0001-7330-0360,ORCID:0000-0001-9861-9781,1,undirected
ORCID:0000-0001-7330-0360,ORCID:0000-0002-6439-5326,1,undirected
ORCID:0000-0001-7330-0360,ORCID:0000-0003-1627-5300,1,undirected
ORCID:0000-0001-7338-0831,ORCID:0000-0001-9546-9722,1,undirected
ORCID:0000-0001-7338-0831,ORCID:0000-0002-6012-5951,1,undirected
ORCID:0000-0001-7338-1068,ORCID:0000-0002-2290-3222,1,undirected
ORCID:0000-0001-7340-5306,ORCID:0000-0001-8050-6068,1,undirected
ORCID:0000-0001-7340-5306,ORCID:0000-0002-0973-8285,1,undirected
ORCID:0000-0001-7343-9098,ORCID:0000-0002-2355-3084,1,undirected
ORCID:0000-0001-7343-9098,ORCID:0000-0003-0461-3739,1,undirected
ORCID:0000-0001-7343-9098,ORCID:0000-0003-2526-0928,1,undirected
ORCID:0000-0001-7344-4583,ORCID:0000-0002-7577-4161,1,undirected
ORCID:0000-0001-7344-4583,ORCID:0000-0002-9821-6146,1,undirected
ORCID:0000-0001-7345-1679,ORCID:0000-0002-0399-0922,1,undirected
ORCID:0000-0001-7345-1679,ORCID:0000-0002-7903-0039,1,undirected
ORCID:0000-0001-7347-0917,ORCID:0000-0001-8871-2886,1,undirected
ORCID:0000-0001-7347-0917,ORCID:0000-0001-9294-8226,1,undirected
ORCID:0000-0001-7347-0917,ORCID:0000-0002-3487-0229,1,undirected
ORCID:0000-0001-7347-0917,ORCID:0000-0002-9577-9533,1,undirected
ORCID:0000-0001-7347-984X,ORCID:0000-0002-1811-4423,1,undirected
ORCID:0000-0001-7347-984X,ORCID:0000-0002-3783-2041,1,undirected
ORCID:0000-0001-7347-984X,ORCID:0000-0002-5833-8894,1,undirected
ORCID:0000-0001-7351-4393,ORCID:0000-0001-8279-3371,1,undirected
ORCID:0000-0001-7351-4393,ORCID:0000-0002-0264-3275,1,undirected
ORCID:0000-0001-7351-4393,ORCID:0000-0002-0739-2110,2,undirected
ORCID:0000-0001-7351-4393,ORCID:0000-0002-3456-2955,1,undirected
ORCID:0000-0001-7351-4393,ORCID:0000-0002-4313-4194,1,undirected
ORCID:0000-0001-7351-4393,ORCID:0000-0002-4655-3749,1,undirected
ORCID:0000-0001-7351-4393,ORCID:0000-0002-5790-2852,1,undirected
ORCID:0000-0001-7351-4393,ORCID:0000-0002-8212-5434,2,undirected
ORCID:0000-0001-7353-3666,ORCID:0000-0002-0806-1911,1,undirected
ORCID:0000-0001-7353-3666,ORCID:0000-0002-1155-0580,1,undirected
ORCID:0000-0001-7353-3666,ORCID:0000-0002-3319-7853,1,undirected
ORCID:0000-0001-7353-3666,ORCID:0000-0002-7414-8281,1,undirected
ORCID:0000-0001-7355-1872,ORCID:0000-0002-9731-3403,1,undirected
ORCID:0000-0001-7355-7481,ORCID:0000-0001-8705-3508,1,undirected
ORCID:0000-0001-7355-7481,ORCID:0000-0002-5070-9283,1,undirected
ORCID:0000-0001-7355-7481,ORCID:0000-0002-9578-8122,1,undirected
ORCID:0000-0001-7358-0737,ORCID:0000-0002-6180-0226,1,undirected
ORCID:0000-0001-7361-8862,ORCID:0000-0002-4879-1679,2,undirected
ORCID:0000-0001-7361-8862,ORCID:0000-0002-4908-2321,1,undirected
ORCID:0000-0001-7367-1161,ORCID:0000-0001-8665-6593,1,undirected
ORCID:0000-0001-7367-1161,ORCID:0000-0002-7377-9882,1,undirected
ORCID:0000-0001-7367-1161,ORCID:0000-0002-9564-6853,1,undirected
ORCID:0000-0001-7367-1161,ORCID:0000-0003-3980-0796,1,undirected
ORCID:0000-0001-7368-9871,ORCID:0000-0003-2756-2436,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0001-8280-8887,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0001-8837-7520,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0001-8951-1074,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0001-9535-2866,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0001-9754-4503,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-1097-6723,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-3172-1340,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-3600-2134,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-4769-6311,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-4777-1596,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-6469-2419,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-7166-5195,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-8098-8666,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-8183-5565,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-9057-5937,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-9078-6697,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0002-9354-1740,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-0067-0154,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-0335-1175,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-1686-1414,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-2071-8530,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-3240-9524,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-3531-1119,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-3603-1733,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-3637-1447,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-4145-7042,1,undirected
ORCID:0000-0001-7374-0059,ORCID:0000-0003-4692-3516,1,undirected
ORCID:0000-0001-7374-1799,ORCID:0000-0003-0637-0101,1,undirected
ORCID:0000-0001-7379-2916,ORCID:0000-0001-9688-424X,2,undirected
ORCID:0000-0001-7379-2916,ORCID:0000-0002-3761-0553,1,undirected
ORCID:0000-0001-7379-2916,ORCID:0000-0002-5111-0096,1,undirected
ORCID:0000-0001-7379-2916,ORCID:0000-0003-0230-5716,1,undirected
ORCID:0000-0001-7379-2916,ORCID:0000-0003-1618-5989,1,undirected
ORCID:0000-0001-7380-0672,ORCID:0000-0001-8954-4132,1,undirected
ORCID:0000-0001-7380-0672,ORCID:0000-0003-1913-6007,1,undirected
ORCID:0000-0001-7380-0672,ORCID:0000-0003-3068-6309,1,undirected
ORCID:0000-0001-7382-1051,ORCID:0000-0002-2257-3550,1,undirected
ORCID:0000-0001-7382-1051,ORCID:0000-0002-5713-956X,1,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0001-8782-6814,1,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0001-9400-6400,1,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0002-0761-6882,2,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0002-2066-984X,4,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0002-5291-2592,3,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0002-8786-9184,1,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0003-0578-1507,8,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0003-0588-2236,1,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0003-0750-4087,1,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0003-0762-0715,2,undirected
ORCID:0000-0001-7383-3298,ORCID:0000-0003-2785-0403,1,undirected
ORCID:0000-0001-7383-3300,ORCID:0000-0002-6290-8458,1,undirected
ORCID:0000-0001-7383-3300,ORCID:0000-0002-7966-4867,1,undirected
ORCID:0000-0001-7387-1999,ORCID:0000-0002-3815-7762,1,undirected
ORCID:0000-0001-7387-1999,ORCID:0000-0002-6240-3900,1,undirected
ORCID:0000-0001-7388-7632,ORCID:0000-0002-1098-8900,1,undirected
ORCID:0000-0001-7388-7632,ORCID:0000-0002-3005-8946,1,undirected
ORCID:0000-0001-7392-2231,ORCID:0000-0001-9066-0974,3,undirected
ORCID:0000-0001-7392-2231,ORCID:0000-0002-5256-2174,2,undirected
ORCID:0000-0001-7393-5358,ORCID:0000-0002-4932-137X,1,undirected
ORCID:0000-0001-7393-5358,ORCID:0000-0002-9210-3300,1,undirected
ORCID:0000-0001-7393-5550,ORCID:0000-0003-2014-5189,1,undirected
ORCID:0000-0001-7393-5550,ORCID:0000-0003-2424-2525,1,undirected
ORCID:0000-0001-7393-5550,ORCID:0000-0003-3222-9101,1,undirected
ORCID:0000-0001-7396-0975,ORCID:0000-0002-0124-9479,1,undirected
ORCID:0000-0001-7396-0975,ORCID:0000-0002-1072-4593,1,undirected
ORCID:0000-0001-7396-0975,ORCID:0000-0002-2412-0336,1,undirected
ORCID:0000-0001-7396-0975,ORCID:0000-0002-8941-0828,1,undirected
ORCID:0000-0001-7399-0111,ORCID:0000-0002-0509-5251,1,undirected
ORCID:0000-0001-7399-0111,ORCID:0000-0002-7988-6419,1,undirected
ORCID:0000-0001-7400-0044,ORCID:0000-0001-7563-7733,1,undirected
ORCID:0000-0001-7400-9954,ORCID:0000-0002-0714-0351,1,undirected
ORCID:0000-0001-7401-7823,ORCID:0000-0002-4019-0393,1,undirected
ORCID:0000-0001-7401-7823,ORCID:0000-0002-8948-1036,1,undirected
ORCID:0000-0001-7401-7823,ORCID:0000-0003-1649-1361,1,undirected
ORCID:0000-0001-7412-2375,ORCID:0000-0001-7889-6503,2,undirected
ORCID:0000-0001-7412-2375,ORCID:0000-0001-9460-9455,1,undirected
ORCID:0000-0001-7412-2375,ORCID:0000-0002-1435-055X,1,undirected
ORCID:0000-0001-7412-2375,ORCID:0000-0002-5947-6279,2,undirected
ORCID:0000-0001-7412-2375,ORCID:0000-0002-6025-9191,3,undirected
ORCID:0000-0001-7412-2375,ORCID:0000-0002-6822-9130,2,undirected
ORCID:0000-0001-7412-2375,ORCID:0000-0003-0456-7146,3,undirected
ORCID:0000-0001-7412-2375,ORCID:0000-0003-3601-2831,2,undirected
ORCID:0000-0001-7412-2666,ORCID:0000-0002-0466-0837,1,undirected
ORCID:0000-0001-7412-2666,ORCID:0000-0002-8900-1311,1,undirected
ORCID:0000-0001-7413-0412,ORCID:0000-0002-8176-2298,1,undirected
ORCID:0000-0001-7415-7519,ORCID:0000-0001-8997-2292,1,undirected
ORCID:0000-0001-7415-7519,ORCID:0000-0002-0130-4407,1,undirected
ORCID:0000-0001-7415-7519,ORCID:0000-0002-5468-5952,1,undirected
ORCID:0000-0001-7415-7519,ORCID:0000-0002-8194-2053,1,undirected
ORCID:0000-0001-7415-7519,ORCID:0000-0003-0691-2740,1,undirected
ORCID:0000-0001-7416-6458,ORCID:0000-0001-7482-6188,1,undirected
ORCID:0000-0001-7416-6458,ORCID:0000-0002-1389-1856,2,undirected
ORCID:0000-0001-7416-6458,ORCID:0000-0002-1426-0570,1,undirected
ORCID:0000-0001-7416-6458,ORCID:0000-0002-2404-8223,1,undirected
ORCID:0000-0001-7416-6458,ORCID:0000-0002-6462-7692,1,undirected
ORCID:0000-0001-7416-6458,ORCID:0000-0003-2580-7495,1,undirected
ORCID:0000-0001-7416-6458,ORCID:0000-0003-2957-5927,1,undirected
ORCID:0000-0001-7416-6458,ORCID:0000-0003-4562-2906,1,undirected
ORCID:0000-0001-7422-0004,ORCID:0000-0002-5079-5652,1,undirected
ORCID:0000-0001-7422-0004,ORCID:0000-0003-4344-7884,1,undirected
ORCID:0000-0001-7424-6095,ORCID:0000-0001-9404-5346,1,undirected
ORCID:0000-0001-7434-6141,ORCID:0000-0003-3982-4202,1,undirected
ORCID:0000-0001-7435-3632,ORCID:0000-0002-8470-3568,2,undirected
ORCID:0000-0001-7443-7078,ORCID:0000-0001-9763-6096,1,undirected
ORCID:0000-0001-7443-7078,ORCID:0000-0002-2549-6423,1,undirected
ORCID:0000-0001-7443-8716,ORCID:0000-0002-9574-3610,1,undirected
ORCID:0000-0001-7443-8716,ORCID:0000-0003-1590-2130,1,undirected
ORCID:0000-0001-7447-6819,ORCID:0000-0002-0833-1440,1,undirected
ORCID:0000-0001-7451-511X,ORCID:0000-0002-1334-6452,2,undirected
ORCID:0000-0001-7451-511X,ORCID:0000-0002-8435-5524,1,undirected
ORCID:0000-0001-7451-511X,ORCID:0000-0002-8786-9184,1,undirected
ORCID:0000-0001-7455-2789,ORCID:0000-0001-8970-0916,1,undirected
ORCID:0000-0001-7455-2789,ORCID:0000-0003-1799-0445,1,undirected
ORCID:0000-0001-7455-2789,ORCID:0000-0003-2546-4154,1,undirected
ORCID:0000-0001-7455-2789,ORCID:0000-0003-3596-2587,1,undirected
ORCID:0000-0001-7457-9236,ORCID:0000-0003-3117-9528,1,undirected
ORCID:0000-0001-7458-1053,ORCID:0000-0002-6614-6729,1,undirected
ORCID:0000-0001-7459-9093,ORCID:0000-0001-7702-1123,1,undirected
ORCID:0000-0001-7459-9093,ORCID:0000-0002-4409-5203,2,undirected
ORCID:0000-0001-7459-9093,ORCID:0000-0003-0446-2010,2,undirected
ORCID:0000-0001-7459-9093,ORCID:0000-0003-1969-9491,1,undirected
ORCID:0000-0001-7459-9093,ORCID:0000-0003-2661-1451,2,undirected
ORCID:0000-0001-7464-7980,ORCID:0000-0002-2179-8299,1,undirected
ORCID:0000-0001-7464-7980,ORCID:0000-0002-7800-2685,1,undirected
ORCID:0000-0001-7467-5391,ORCID:0000-0001-8038-4240,1,undirected
ORCID:0000-0001-7467-5391,ORCID:0000-0002-8193-1004,1,undirected
ORCID:0000-0001-7467-5391,ORCID:0000-0002-8194-2053,1,undirected
ORCID:0000-0001-7468-3615,ORCID:0000-0003-2241-9913,1,undirected
ORCID:0000-0001-7470-0008,ORCID:0000-0002-0663-734X,1,undirected
ORCID:0000-0001-7470-6231,ORCID:0000-0002-0806-1911,1,undirected
ORCID:0000-0001-7470-6231,ORCID:0000-0002-3912-7389,1,undirected
ORCID:0000-0001-7470-6231,ORCID:0000-0002-7916-2576,1,undirected
ORCID:0000-0001-7470-6231,ORCID:0000-0002-8329-0829,1,undirected
ORCID:0000-0001-7470-6231,ORCID:0000-0003-0917-6021,4,undirected
ORCID:0000-0001-7470-6231,ORCID:0000-0003-1733-5301,1,undirected
ORCID:0000-0001-7472-7104,ORCID:0000-0002-1513-2861,1,undirected
ORCID:0000-0001-7472-7104,ORCID:0000-0002-9491-5505,2,undirected
ORCID:0000-0001-7472-7104,ORCID:0000-0002-9734-3354,2,undirected
ORCID:0000-0001-7473-5403,ORCID:0000-0002-4421-3679,1,undirected
ORCID:0000-0001-7473-5403,ORCID:0000-0002-5128-0423,7,undirected
ORCID:0000-0001-7479-7268,ORCID:0000-0002-1157-2317,1,undirected
ORCID:0000-0001-7479-7268,ORCID:0000-0002-6198-3990,1,undirected
ORCID:0000-0001-7480-1255,ORCID:0000-0002-6894-7941,1,undirected
ORCID:0000-0001-7480-232X,ORCID:0000-0001-8909-6341,1,undirected
ORCID:0000-0001-7480-232X,ORCID:0000-0002-1389-1856,1,undirected
ORCID:0000-0001-7480-232X,ORCID:0000-0003-3890-8893,1,undirected
ORCID:0000-0001-7482-6188,ORCID:0000-0002-1389-1856,1,undirected
ORCID:0000-0001-7482-6188,ORCID:0000-0002-1426-0570,1,undirected
