OriginalPersonID,GlobalPersonID,AuthorFullName,Orcid,OpenAlexAuthorIDs
ORCID:0000-0002-8176-2298,ORCID:0000-0002-8176-2298,"MARIA, MINNITI",https://orcid.org/0000-0002-8176-2298,https://openalex.org/A5030919699
ORCID:0000-0002-8178-6249,ORCID:0000-0002-8178-6249,"DANIEL, PRAJOGO",https://orcid.org/0000-0002-8178-6249,https://openalex.org/A5005365267
ORCID:0000-0002-8180-7484,ORCID:0000-0002-8180-7484,"EITAN, MULLER",https://orcid.org/0000-0002-8180-7484,https://openalex.org/A5091843426
ORCID:0000-0002-8183-5565,ORCID:0000-0002-8183-5565,IAN A. WILSON,https://orcid.org/0000-0002-8183-5565,
ORCID:0000-0002-8187-4169,ORCID:0000-0002-8187-4169,"AJAY, KUMAR",https://orcid.org/0000-0002-8187-4169,https://openalex.org/A5033482142
ORCID:0000-0002-8190-4444,ORCID:0000-0002-8190-4444,"KRERK, PIROMSOPA",https://orcid.org/0000-0002-8190-4444,https://openalex.org/A5087418875
ORCID:0000-0002-8192-527X,ORCID:0000-0002-8192-527X,"TUO, WANG",https://orcid.org/0000-0002-8192-527X,https://openalex.org/A5101616844
ORCID:0000-0002-8193-1004,ORCID:0000-0002-8193-1004,"NATASHA, EVERS",https://orcid.org/0000-0002-8193-1004,https://openalex.org/A5080550920
ORCID:0000-0002-8194-2053,ORCID:0000-0002-8194-2053,"SVANTE, ANDERSSON",https://orcid.org/0000-0002-8194-2053,https://openalex.org/A5037767552
ORCID:0000-0002-8197-5736,ORCID:0000-0002-8197-5736,JIJU ANTONY,https://orcid.org/0000-0002-8197-5736,
ORCID:0000-0002-8199-4910,ORCID:0000-0002-8199-4910,ERSTU TARKO KASSA,https://orcid.org/0000-0002-8199-4910,
ORCID:0000-0002-8201-1947,ORCID:0000-0002-8201-1947,"WIWIEK, RABIATUL ADAWIYAH",https://orcid.org/0000-0002-8201-1947,https://openalex.org/A5085930109
ORCID:0000-0002-8201-5278,ORCID:0000-0002-8201-5278,"SUBIN, IM",https://orcid.org/0000-0002-8201-5278,https://openalex.org/A5054744066
ORCID:0000-0002-8203-4655,ORCID:0000-0002-8203-4655,"DANIEL, PITTINO",https://orcid.org/0000-0002-8203-4655,https://openalex.org/A5085174797
ORCID:0000-0002-8211-0507,ORCID:0000-0002-8211-0507,"SOUMEN, MUKHERJEE",https://orcid.org/0000-0002-8211-0507,https://openalex.org/A5101590515
ORCID:0000-0002-8212-0414,ORCID:0000-0002-8212-0414,"EILEEN, FISCHER",https://orcid.org/0000-0002-8212-0414,https://openalex.org/A5006814256
ORCID:0000-0002-8212-3076,ORCID:0000-0002-8212-3076,"DEBRA, L. SCAMMON",https://orcid.org/0000-0002-8212-3076,https://openalex.org/A5090649141
ORCID:0000-0002-8212-5434,ORCID:0000-0002-8212-5434,"TARA, ROONEY",https://orcid.org/0000-0002-8212-5434,https://openalex.org/A5080917137
ORCID:0000-0002-8212-8838,ORCID:0000-0002-8212-8838,"DOMENEC, MELE",https://orcid.org/0000-0002-8212-8838,https://openalex.org/A5065935389
ORCID:0000-0002-8215-4948,ORCID:0000-0002-8215-4948,"MARCO, GIORGINO",https://orcid.org/0000-0002-8215-4948,https://openalex.org/A5058967277
ORCID:0000-0002-8217-405X,ORCID:0000-0002-8217-405X,"JAMES, L. MCCLELLAND",https://orcid.org/0000-0002-8217-405X,https://openalex.org/A5020224649
ORCID:0000-0002-8219-8510,ORCID:0000-0002-8219-8510,"ZIYUE, ZHANG",https://orcid.org/0000-0002-8219-8510,https://openalex.org/A5100600502
ORCID:0000-0002-8219-9943,ORCID:0000-0002-8219-9943,"ROBERTO, CESAR MORALES-ORTEGA",https://orcid.org/0000-0002-8219-9943,https://openalex.org/A5036249639
ORCID:0000-0002-8224-621X,ORCID:0000-0002-8224-621X,"JUSTIN, O’CONNOR",https://orcid.org/0000-0002-8224-621X,https://openalex.org/A5044607726
ORCID:0000-0002-8225-4666,ORCID:0000-0002-8225-4666,"ERHAN, BOGAN",https://orcid.org/0000-0002-8225-4666,https://openalex.org/A5070532380
ORCID:0000-0002-8226-1153,ORCID:0000-0002-8226-1153,"GORAN, CALIC",https://orcid.org/0000-0002-8226-1153,https://openalex.org/A5029812875
ORCID:0000-0002-8226-4637,ORCID:0000-0002-8226-4637,"BERNADETTE, SCOTT",https://orcid.org/0000-0002-8226-4637,https://openalex.org/A5066301568
ORCID:0000-0002-8231-8164,ORCID:0000-0002-8231-8164,"KUN, HARISMAH",https://orcid.org/0000-0002-8231-8164,https://openalex.org/A5038014647
ORCID:0000-0002-8231-8519,ORCID:0000-0002-8231-8519,"FAOUZI, AYADI",https://orcid.org/0000-0002-8231-8519,https://openalex.org/A5063213642
ORCID:0000-0002-8234-4071,ORCID:0000-0002-8234-4071,"MICHAEL, M. GIELNIK",https://orcid.org/0000-0002-8234-4071,https://openalex.org/A5091274770
ORCID:0000-0002-8240-1486,ORCID:0000-0002-8240-1486,"ANTENEH, AYANSO",https://orcid.org/0000-0002-8240-1486,https://openalex.org/A5029228651
ORCID:0000-0002-8241-6653,ORCID:0000-0002-8241-6653,"NIGEL, EVANS",https://orcid.org/0000-0002-8241-6653,https://openalex.org/A5001474602
ORCID:0000-0002-8242-0070,ORCID:0000-0002-8242-0070,"JOHN, CONNOLLY",https://orcid.org/0000-0002-8242-0070,https://openalex.org/A5063669462
ORCID:0000-0002-8242-5381,ORCID:0000-0002-8242-5381,"BILL, MERRILEES",https://orcid.org/0000-0002-8242-5381,https://openalex.org/A5111385734
ORCID:0000-0002-8245-9899,ORCID:0000-0002-8245-9899,"TAMAR, ALMOR",https://orcid.org/0000-0002-8245-9899,https://openalex.org/A5074998294
ORCID:0000-0002-8249-9575,ORCID:0000-0002-8249-9575,"DESTAN, KANDEMIR",https://orcid.org/0000-0002-8249-9575,https://openalex.org/A5077039919
ORCID:0000-0002-8250-7299,ORCID:0000-0002-8250-7299,"HUSEYIN, ARASLI",https://orcid.org/0000-0002-8250-7299,https://openalex.org/A5016322030
ORCID:0000-0002-8252-3248,ORCID:0000-0002-8252-3248,ANNA FRIEDA ROSIN,https://orcid.org/0000-0002-8252-3248,
ORCID:0000-0002-8252-825X,ORCID:0000-0002-8252-825X,"PALOMA, ALMODOVAR",https://orcid.org/0000-0002-8252-825X,https://openalex.org/A5017657872
ORCID:0000-0002-8258-0277,ORCID:0000-0002-8258-0277,"YUNJU, ZHANG",https://orcid.org/0000-0002-8258-0277,https://openalex.org/A5001111098
ORCID:0000-0002-8263-0406,ORCID:0000-0002-8263-0406,"ROSE, L. PFEFFERBAUM",https://orcid.org/0000-0002-8263-0406,https://openalex.org/A5057072336
ORCID:0000-0002-8265-1768,ORCID:0000-0002-8265-1768,"G., CHRISTINA",https://orcid.org/0000-0002-8265-1768,https://openalex.org/A5076166284
ORCID:0000-0002-8265-9815,ORCID:0000-0002-8265-9815,"EDWARD, A. FRONGILLO",https://orcid.org/0000-0002-8265-9815,https://openalex.org/A5024975191
ORCID:0000-0002-8269-2906,ORCID:0000-0002-8269-2906,"ROBERT, M. O’BRIEN",https://orcid.org/0000-0002-8269-2906,https://openalex.org/A5018533607
ORCID:0000-0002-8270-1737,ORCID:0000-0002-8270-1737,MILES PARKER,https://orcid.org/0000-0002-8270-1737,
ORCID:0000-0002-8270-3134,ORCID:0000-0002-8270-3134,DEEPRAJ MUKHERJEE,https://orcid.org/0000-0002-8270-3134,
ORCID:0000-0002-8270-3839,ORCID:0000-0002-8270-3839,"MARCJANNA, M. AUGUSTYN",https://orcid.org/0000-0002-8270-3839,https://openalex.org/A5059177819
ORCID:0000-0002-8271-0596,ORCID:0000-0002-8271-0596,CHRISTY GLASS,https://orcid.org/0000-0002-8271-0596,
ORCID:0000-0002-8273-7801,ORCID:0000-0002-8273-7801,MATTEO LANDONI,https://orcid.org/0000-0002-8273-7801,
ORCID:0000-0002-8276-5095,ORCID:0000-0002-8276-5095,"KANG, XIE",https://orcid.org/0000-0002-8276-5095,https://openalex.org/A5101601131
ORCID:0000-0002-8285-6122,ORCID:0000-0002-8285-6122,"MIINA, PORKKA",https://orcid.org/0000-0002-8285-6122,https://openalex.org/A5051053152
ORCID:0000-0002-8286-4990,ORCID:0000-0002-8286-4990,"TARSISIUS, RENALD SUGANDA",https://orcid.org/0000-0002-8286-4990,https://openalex.org/A5002453070
ORCID:0000-0002-8288-7981,ORCID:0000-0002-8288-7981,"GUILLERMO, J. LARIOS-HERNANDEZ",https://orcid.org/0000-0002-8288-7981,https://openalex.org/A5089181442
ORCID:0000-0002-8289-5236,ORCID:0000-0002-8289-5236,"HSIAO‐TING, TSENG",https://orcid.org/0000-0002-8289-5236,https://openalex.org/A5015415097
ORCID:0000-0002-8289-6802,ORCID:0000-0002-8289-6802,"BROU, ETTIEN FULGENCE",https://orcid.org/0000-0002-8289-6802,https://openalex.org/A5032111398
ORCID:0000-0002-8299-1770,ORCID:0000-0002-8299-1770,ADNAN ALI,https://orcid.org/0000-0002-8299-1770,
ORCID:0000-0002-8303-2715,ORCID:0000-0002-8303-2715,"JOHAN, LINDEQUE",https://orcid.org/0000-0002-8303-2715,https://openalex.org/A5021754303
ORCID:0000-0002-8304-0440,ORCID:0000-0002-8304-0440,"ANNA, KRZYWOSZYNSKA",https://orcid.org/0000-0002-8304-0440,https://openalex.org/A5033320507
ORCID:0000-0002-8308-2034,ORCID:0000-0002-8308-2034,"KUSUMA, RATNAWATI",https://orcid.org/0000-0002-8308-2034,https://openalex.org/A5023888983
ORCID:0000-0002-8313-2206,ORCID:0000-0002-8313-2206,"STEPHEN, J. ZACCARO",https://orcid.org/0000-0002-8313-2206,https://openalex.org/A5045784042
ORCID:0000-0002-8319-8459,ORCID:0000-0002-8319-8459,"P., C. LAI",https://orcid.org/0000-0002-8319-8459,https://openalex.org/A5037794001
ORCID:0000-0002-8323-1597,ORCID:0000-0002-8323-1597,"D., S. DAVYDOV",https://orcid.org/0000-0002-8323-1597,https://openalex.org/A5012332708
ORCID:0000-0002-8323-1706,ORCID:0000-0002-8323-1706,"VERENA, OTTER",https://orcid.org/0000-0002-8323-1706,https://openalex.org/A5023784289
ORCID:0000-0002-8326-0486,ORCID:0000-0002-8326-0486,NECMI K. AVKIRAN,https://orcid.org/0000-0002-8326-0486,
ORCID:0000-0002-8328-4090,ORCID:0000-0002-8328-4090,"REZART, PRIFTI",https://orcid.org/0000-0002-8328-4090,https://openalex.org/A5033425826
ORCID:0000-0002-8329-0829,ORCID:0000-0002-8329-0829,"WOJCIECH, CZAKON",https://orcid.org/0000-0002-8329-0829,https://openalex.org/A5002026472
ORCID:0000-0002-8329-1696,ORCID:0000-0002-8329-1696,"ANDREW, F. HAYES",https://orcid.org/0000-0002-8329-1696,https://openalex.org/A5075890029
ORCID:0000-0002-8329-3683,ORCID:0000-0002-8329-3683,"ZIAD, H. ABDELMOETY",https://orcid.org/0000-0002-8329-3683,https://openalex.org/A5087830865
ORCID:0000-0002-8330-3335,ORCID:0000-0002-8330-3335,"SHAOFENG, LIU",https://orcid.org/0000-0002-8330-3335,https://openalex.org/A5101491445
ORCID:0000-0002-8331-4253,ORCID:0000-0002-8331-4253,"GITA, SUGIYARTI",https://orcid.org/0000-0002-8331-4253,https://openalex.org/A5073273421
ORCID:0000-0002-8331-8801,ORCID:0000-0002-8331-8801,"PETER, R. DARKE",https://orcid.org/0000-0002-8331-8801,https://openalex.org/A5068850214
ORCID:0000-0002-8341-9581,ORCID:0000-0002-8341-9581,"ROBERT, F. LUSCH",https://orcid.org/0000-0002-8341-9581,https://openalex.org/A5057283784
ORCID:0000-0002-8343-0000,ORCID:0000-0002-8343-0000,"KEVIN, MOLE",https://orcid.org/0000-0002-8343-0000,https://openalex.org/A5041238311
ORCID:0000-0002-8346-2977,ORCID:0000-0002-8346-2977,NOEL B. SALAZAR,https://orcid.org/0000-0002-8346-2977,
ORCID:0000-0002-8346-3873,ORCID:0000-0002-8346-3873,AMIR AFSAR,https://orcid.org/0000-0002-8346-3873,
ORCID:0000-0002-8347-2665,ORCID:0000-0002-8347-2665,"ALEXANDER, STYHRE",https://orcid.org/0000-0002-8347-2665,https://openalex.org/A5044362462
ORCID:0000-0002-8353-562X,ORCID:0000-0002-8353-562X,"JOEL, MERO",https://orcid.org/0000-0002-8353-562X,https://openalex.org/A5063283407
ORCID:0000-0002-8353-8150,ORCID:0000-0002-8353-8150,CRISTINA MELE,https://orcid.org/0000-0002-8353-8150,
ORCID:0000-0002-8354-8834,ORCID:0000-0002-8354-8834,"CHRIS, HACKLEY",https://orcid.org/0000-0002-8354-8834,https://openalex.org/A5084253702
ORCID:0000-0002-8368-4086,ORCID:0000-0002-8368-4086,CHRISTOPHE JALIL NORDMAN,https://orcid.org/0000-0002-8368-4086,
ORCID:0000-0002-8370-6476,ORCID:0000-0002-8370-6476,ROBERTAS ALZBUTAS,https://orcid.org/0000-0002-8370-6476,
ORCID:0000-0002-8372-4666,ORCID:0000-0002-8372-4666,TIM WILLIAMS,https://orcid.org/0000-0002-8372-4666,
ORCID:0000-0002-8373-6392,ORCID:0000-0002-8373-6392,"MARO, VLACHOPOULOU",https://orcid.org/0000-0002-8373-6392,https://openalex.org/A5089317328
ORCID:0000-0002-8373-9227,ORCID:0000-0002-8373-9227,"DILIP, CHHAJED",https://orcid.org/0000-0002-8373-9227,https://openalex.org/A5049026805
ORCID:0000-0002-8374-1765,ORCID:0000-0002-8374-1765,"SUNIL, VENAIK",https://orcid.org/0000-0002-8374-1765,https://openalex.org/A5085574171
ORCID:0000-0002-8377-6407,ORCID:0000-0002-8377-6407,"STELLA, DESPOUDI",https://orcid.org/0000-0002-8377-6407,https://openalex.org/A5042229192
ORCID:0000-0002-8382-6603,ORCID:0000-0002-8382-6603,"HANNAN, AMOOZAD MAHDIRAJI",https://orcid.org/0000-0002-8382-6603,https://openalex.org/A5011773855
ORCID:0000-0002-8383-7919,ORCID:0000-0002-8383-7919,HOLLI A. SEMETKO,https://orcid.org/0000-0002-8383-7919,
ORCID:0000-0002-8386-9136,ORCID:0000-0002-8386-9136,AYCA KUBRA HIZARCI‐PAYNE,https://orcid.org/0000-0002-8386-9136,
ORCID:0000-0002-8387-0671,ORCID:0000-0002-8387-0671,"HUBERT, J. M. HERMANS",https://orcid.org/0000-0002-8387-0671,https://openalex.org/A5045197854
ORCID:0000-0002-8393-1526,ORCID:0000-0002-8393-1526,"ANDRZEJ, KRASŁAWSKI",https://orcid.org/0000-0002-8393-1526,https://openalex.org/A5036777917
ORCID:0000-0002-8400-0184,ORCID:0000-0002-8400-0184,"KATRINA, MCLAUGHLIN",https://orcid.org/0000-0002-8400-0184,https://openalex.org/A5005257861
ORCID:0000-0002-8406-6589,ORCID:0000-0002-8406-6589,"TXOMIN, ITURRALDE",https://orcid.org/0000-0002-8406-6589,https://openalex.org/A5018437039
ORCID:0000-0002-8408-6205,ORCID:0000-0002-8408-6205,"HOPE, JENSEN SCHAU",https://orcid.org/0000-0002-8408-6205,https://openalex.org/A5017255540
ORCID:0000-0002-8413-8060,ORCID:0000-0002-8413-8060,"LAUREN, COPELAND",https://orcid.org/0000-0002-8413-8060,https://openalex.org/A5028305654
ORCID:0000-0002-8413-8204,ORCID:0000-0002-8413-8204,"ELISA, ARACIL",https://orcid.org/0000-0002-8413-8204,https://openalex.org/A5056089106
ORCID:0000-0002-8415-0043,ORCID:0000-0002-8415-0043,"SACHIN, CHAUDHARY",https://orcid.org/0000-0002-8415-0043,https://openalex.org/A5011096160
ORCID:0000-0002-8421-1547,ORCID:0000-0002-8421-1547,"KATHARINA, FELLNHOFER",https://orcid.org/0000-0002-8421-1547,https://openalex.org/A5004398204
ORCID:0000-0002-8421-3972,ORCID:0000-0002-8421-3972,"NAGESH, SHUKLA",https://orcid.org/0000-0002-8421-3972,https://openalex.org/A5063060613
ORCID:0000-0002-8422-2449,ORCID:0000-0002-8422-2449,"NORAZAH, MOHD SUKI",https://orcid.org/0000-0002-8422-2449,https://openalex.org/A5063896836
ORCID:0000-0002-8425-2648,ORCID:0000-0002-8425-2648,"FRANZISKA, LEUTNER",https://orcid.org/0000-0002-8425-2648,https://openalex.org/A5091243886
ORCID:0000-0002-8427-1523,ORCID:0000-0002-8427-1523,JAIME FERNANDES TEIXEIRA,https://orcid.org/0000-0002-8427-1523,
ORCID:0000-0002-8428-3049,ORCID:0000-0002-8428-3049,"NADJA, DAMIJ",https://orcid.org/0000-0002-8428-3049,https://openalex.org/A5021935219
ORCID:0000-0002-8430-791X,ORCID:0000-0002-8430-791X,"LEI, LIU",https://orcid.org/0000-0002-8430-791X,https://openalex.org/A5100349588
ORCID:0000-0002-8431-0553,ORCID:0000-0002-8431-0553,"EVA, SCHETTINI",https://orcid.org/0000-0002-8431-0553,https://openalex.org/A5062665782
ORCID:0000-0002-8434-6046,ORCID:0000-0002-8434-6046,"THOMAS, G. PITTZ",https://orcid.org/0000-0002-8434-6046,https://openalex.org/A5029353242
ORCID:0000-0002-8435-5524,ORCID:0000-0002-8435-5524,"OLUWASEUN, E. OLABODE",https://orcid.org/0000-0002-8435-5524,https://openalex.org/A5090529795
ORCID:0000-0002-8441-3763,ORCID:0000-0002-8441-3763,"BRENDAN, JAMES KEEGAN",https://orcid.org/0000-0002-8441-3763,https://openalex.org/A5067711050
ORCID:0000-0002-8441-3915,ORCID:0000-0002-8441-3915,WEI CHENG,https://orcid.org/0000-0002-8441-3915,
ORCID:0000-0002-8443-9111,ORCID:0000-0002-8443-9111,"ARADHANA, GANDHI",https://orcid.org/0000-0002-8443-9111,https://openalex.org/A5031150790
ORCID:0000-0002-8448-1264,ORCID:0000-0002-8448-1264,VICTOR J. DZAU,https://orcid.org/0000-0002-8448-1264,
ORCID:0000-0002-8457-1294,ORCID:0000-0002-8457-1294,CHRISTOPH FUCHS,https://orcid.org/0000-0002-8457-1294,
ORCID:0000-0002-8457-3492,ORCID:0000-0002-8457-3492,"CAROLINA, GOMEZ",https://orcid.org/0000-0002-8457-3492,https://openalex.org/A5054505316
ORCID:0000-0002-8462-8561,ORCID:0000-0002-8462-8561,"ANUPHAT, THIRAKULWANICH",https://orcid.org/0000-0002-8462-8561,https://openalex.org/A5044288942
ORCID:0000-0002-8470-3568,ORCID:0000-0002-8470-3568,"ALI, RAJABZADEH GHATARI",https://orcid.org/0000-0002-8470-3568,https://openalex.org/A5091759512
ORCID:0000-0002-8471-2384,ORCID:0000-0002-8471-2384,JIE ZHANG,https://orcid.org/0000-0002-8471-2384,
ORCID:0000-0002-8471-3627,ORCID:0000-0002-8471-3627,"JEHO, LEE",https://orcid.org/0000-0002-8471-3627,https://openalex.org/A5022174785
ORCID:0000-0002-8473-257X,ORCID:0000-0002-8473-257X,"‪KUSWAJI, DWI PRIYONO",https://orcid.org/0000-0002-8473-257X,https://openalex.org/A5034956809
ORCID:0000-0002-8474-8651,ORCID:0000-0002-8474-8651,"ABBY, GHOBADIAN",https://orcid.org/0000-0002-8474-8651,https://openalex.org/A5011862863
ORCID:0000-0002-8478-6359,ORCID:0000-0002-8478-6359,DOMINIQUE LAFFLY,https://orcid.org/0000-0002-8478-6359,
ORCID:0000-0002-8479-0673,ORCID:0000-0002-8479-0673,"ANA, ISABEL POLO PENA",https://orcid.org/0000-0002-8479-0673,https://openalex.org/A5039729851
ORCID:0000-0002-8481-3767,ORCID:0000-0002-8481-3767,HANA STVERKOVA,https://orcid.org/0000-0002-8481-3767,
ORCID:0000-0002-8484-1821,ORCID:0000-0002-8484-1821,"SUHAIZA, ZAILANI",https://orcid.org/0000-0002-8484-1821,https://openalex.org/A5076709338
ORCID:0000-0002-8487-8202,ORCID:0000-0002-8487-8202,"MEGAN, BLAKE",https://orcid.org/0000-0002-8487-8202,https://openalex.org/A5037286172
ORCID:0000-0002-8488-6966,ORCID:0000-0002-8488-6966,"AIDI, AHMI",https://orcid.org/0000-0002-8488-6966,https://openalex.org/A5002037962
ORCID:0000-0002-8489-9919,ORCID:0000-0002-8489-9919,"ADYA, HERMAWATI",https://orcid.org/0000-0002-8489-9919,https://openalex.org/A5061968440
ORCID:0000-0002-8492-2701,ORCID:0000-0002-8492-2701,"ROBERT, BOWEN",https://orcid.org/0000-0002-8492-2701,https://openalex.org/A5057758583
ORCID:0000-0002-8494-0344,ORCID:0000-0002-8494-0344,"PAOLO, PROSPERI",https://orcid.org/0000-0002-8494-0344,https://openalex.org/A5000701156
ORCID:0000-0002-8495-9141,ORCID:0000-0002-8495-9141,"VELAND, RAMADANI",https://orcid.org/0000-0002-8495-9141,https://openalex.org/A5076554718
ORCID:0000-0002-8499-5505,ORCID:0000-0002-8499-5505,"RAVI, SHEKHAR KUMAR",https://orcid.org/0000-0002-8499-5505,https://openalex.org/A5041632980
ORCID:0000-0002-8499-9282,ORCID:0000-0002-8499-9282,"JAVAD, KHAZAEI POOL",https://orcid.org/0000-0002-8499-9282,https://openalex.org/A5005873720
ORCID:0000-0002-8509-0353,ORCID:0000-0002-8509-0353,"JOSEP, CRESPO HERVAS",https://orcid.org/0000-0002-8509-0353,https://openalex.org/A5042625075
ORCID:0000-0002-8512-842X,ORCID:0000-0002-8512-842X,"HUSSEIN, SABER",https://orcid.org/0000-0002-8512-842X,https://openalex.org/A5061314272
ORCID:0000-0002-8523-1494,ORCID:0000-0002-8523-1494,"NOR, AZURA MD GHANI",https://orcid.org/0000-0002-8523-1494,https://openalex.org/A5035231913
ORCID:0000-0002-8525-3159,ORCID:0000-0002-8525-3159,"NAVEEN, DONTHU",https://orcid.org/0000-0002-8525-3159,https://openalex.org/A5074473734
ORCID:0000-0002-8525-4610,ORCID:0000-0002-8525-4610,"PAAVO, RITALA",https://orcid.org/0000-0002-8525-4610,https://openalex.org/A5047360486
ORCID:0000-0002-8526-1562,ORCID:0000-0002-8526-1562,"NIC, S. TERBLANCHE",https://orcid.org/0000-0002-8526-1562,https://openalex.org/A5084406736
ORCID:0000-0002-8528-3622,ORCID:0000-0002-8528-3622,FIKRET SOYER,https://orcid.org/0000-0002-8528-3622,
ORCID:0000-0002-8530-813X,ORCID:0000-0002-8530-813X,"KENNETH, R. LORD",https://orcid.org/0000-0002-8530-813X,https://openalex.org/A5073719569
ORCID:0000-0002-8532-0825,ORCID:0000-0002-8532-0825,"SIMONA, O. NEGRO",https://orcid.org/0000-0002-8532-0825,https://openalex.org/A5088298896
ORCID:0000-0002-8533-2244,ORCID:0000-0002-8533-2244,"WINSTON, T. LIN",https://orcid.org/0000-0002-8533-2244,https://openalex.org/A5101552923
ORCID:0000-0002-8539-2992,ORCID:0000-0002-8539-2992,"TATBEEQ, RAZA‐ULLAH",https://orcid.org/0000-0002-8539-2992,https://openalex.org/A5061401434
ORCID:0000-0002-8539-5333,ORCID:0000-0002-8539-5333,"JOHN, HULLAND",https://orcid.org/0000-0002-8539-5333,https://openalex.org/A5055035432
ORCID:0000-0002-8542-7139,ORCID:0000-0002-8542-7139,"KAIS, MEJRI",https://orcid.org/0000-0002-8542-7139,https://openalex.org/A5022413349
ORCID:0000-0002-8546-0270,ORCID:0000-0002-8546-0270,"KARL, G. JORESKOG",https://orcid.org/0000-0002-8546-0270,https://openalex.org/A5085971955
OA:A5085971955,ORCID:0000-0002-8546-0270,"KARL, G. JORESKOG",https://orcid.org/0000-0002-8546-0270,https://openalex.org/A5085971955
ORCID:0000-0002-8546-3391,ORCID:0000-0002-8546-3391,"ROZELIA, LAURETT",https://orcid.org/0000-0002-8546-3391,https://openalex.org/A5011652010
ORCID:0000-0002-8548-9292,ORCID:0000-0002-8548-9292,"GERAINT, EVANS",https://orcid.org/0000-0002-8548-9292,https://openalex.org/A5071368818
ORCID:0000-0002-8558-0790,ORCID:0000-0002-8558-0790,"PISIT, POTJANAJARUWIT",https://orcid.org/0000-0002-8558-0790,https://openalex.org/A5043020180
ORCID:0000-0002-8563-9078,ORCID:0000-0002-8563-9078,"ROGNVALDUR, J. SÆMUNDSSON",https://orcid.org/0000-0002-8563-9078,https://openalex.org/A5091263534
ORCID:0000-0002-8564-271X,ORCID:0000-0002-8564-271X,"HAEMIN, DENNIS PARK",https://orcid.org/0000-0002-8564-271X,https://openalex.org/A5059724092
ORCID:0000-0002-8566-5516,ORCID:0000-0002-8566-5516,"CHANGYU, WANG",https://orcid.org/0000-0002-8566-5516,https://openalex.org/A5100624275
ORCID:0000-0002-8566-6869,ORCID:0000-0002-8566-6869,CHINMOY BANDYOPADHYAY,https://orcid.org/0000-0002-8566-6869,
ORCID:0000-0002-8576-0310,ORCID:0000-0002-8576-0310,"PAUL, H. GOBSTER",https://orcid.org/0000-0002-8576-0310,https://openalex.org/A5079728719
ORCID:0000-0002-8580-6569,ORCID:0000-0002-8580-6569,CEES LEEUWIS,https://orcid.org/0000-0002-8580-6569,
ORCID:0000-0002-8581-6572,ORCID:0000-0002-8581-6572,"JULIANA, LANGGAT",https://orcid.org/0000-0002-8581-6572,https://openalex.org/A5062631714
ORCID:0000-0002-8584-6325,ORCID:0000-0002-8584-6325,"CARLOS, DEVECE",https://orcid.org/0000-0002-8584-6325,https://openalex.org/A5073216994
ORCID:0000-0002-8588-3396,ORCID:0000-0002-8588-3396,"SARAH, LORD FERGUSON",https://orcid.org/0000-0002-8588-3396,https://openalex.org/A5055393677
